http://localhost/xre2113qa.nightly/api/search/awx_image,POST,"{""ResultsFormat"": ""Hit"", ""From"": 0, ""SelectedDateTimeFacets"": null, ""Relations"": [""annotation""], ""PinTo"": {""lat"": -27.47018, ""lon"": 153.02911}, ""NumericFacetFilters"": [], ""OrderBy"": [{""Field"": ""_score"", ""IsDescending"": ""true""}], ""GeoPolygonFilters"": [], ""TermFacetFilters"": [], ""FieldFilters"": [], ""GeoDistanceFacetFilters"": [], ""ScriptFilters"": [], ""Ids"": [""0dc51838-dc80-4fbb-89c9-c9df8a48eb91""], ""SelectedNumericFacets"": null, ""RelationCounts"": [""annotation""], ""Options"": null, ""SelectedTermFacets"": null, ""DateTimeFacetFilters"": [], ""TermFacetSize"": 25, ""SelectedGeoFacets"": null, ""Query"": ""*"", ""Size"": 25}",2.774,2911
http://localhost/xre2113qa.nightly/api/search/list,POST,"{""ResultsFormat"": ""Hit"", ""From"": 0, ""SelectedDateTimeFacets"": null, ""Relations"": [""listmember""], ""PinTo"": {""lat"": -27.47018, ""lon"": 153.02911}, ""NumericFacetFilters"": [], ""OrderBy"": [{""Field"": ""_score"", ""IsDescending"": ""true""}], ""GeoPolygonFilters"": [], ""TermFacetFilters"": [], ""FieldFilters"": [], ""GeoDistanceFacetFilters"": [], ""ScriptFilters"": [], ""Ids"": [""43d60fee-357f-e311-a5b4-00155d28de35""], ""SelectedNumericFacets"": null, ""RelationCounts"": [""listmember""], ""Options"": null, ""SelectedTermFacets"": null, ""DateTimeFacetFilters"": [], ""TermFacetSize"": 25, ""SelectedGeoFacets"": null, ""Query"": ""*"", ""Size"": 25}",2.808,4541
http://localhost/xre2113qa.nightly/api/search/awx_property,POST,"{""ResultsFormat"": ""Hit"", ""From"": 0, ""SelectedDateTimeFacets"": null, ""Relations"": [""awx_listing"", ""connection""], ""PinTo"": {""lat"": -27.47018, ""lon"": 153.02911}, ""NumericFacetFilters"": [], ""OrderBy"": [{""Field"": ""_score"", ""IsDescending"": ""true""}], ""GeoPolygonFilters"": [], ""TermFacetFilters"": [], ""FieldFilters"": [], ""GeoDistanceFacetFilters"": [], ""ScriptFilters"": [], ""Ids"": [""d4e9d7b0-046c-e311-bb29-00155d280475"", ""ca2c8f24-7363-e311-9c41-00155d280475""], ""SelectedNumericFacets"": null, ""RelationCounts"": [""awx_listing"", ""connection""], ""Options"": null, ""SelectedTermFacets"": null, ""DateTimeFacetFilters"": [], ""TermFacetSize"": 25, ""SelectedGeoFacets"": null, ""Query"": ""*"", ""Size"": 25}",3.88,19114
http://localhost/xre2113qa.nightly/api/search/awx_property,POST,"{""ResultsFormat"": ""Hit"", ""From"": 0, ""SelectedDateTimeFacets"": null, ""Relations"": [""awx_floor"", ""awx_availability"", ""connection""], ""PinTo"": {""lat"": -27.47018, ""lon"": 153.02911}, ""NumericFacetFilters"": [], ""OrderBy"": [{""Field"": ""_score"", ""IsDescending"": ""true""}], ""GeoPolygonFilters"": [], ""TermFacetFilters"": [], ""FieldFilters"": [], ""GeoDistanceFacetFilters"": [], ""ScriptFilters"": [], ""Ids"": [""19543354-a578-e311-8d25-00155d280475"", ""d4e9d7b0-046c-e311-bb29-00155d280475"", ""ca2c8f24-7363-e311-9c41-00155d280475""], ""SelectedNumericFacets"": null, ""RelationCounts"": [""awx_floor"", ""awx_availability"", ""connection""], ""Options"": null, ""SelectedTermFacets"": null, ""DateTimeFacetFilters"": [], ""TermFacetSize"": 25, ""SelectedGeoFacets"": null, ""Query"": ""*"", ""Size"": 25}",5.25,37077
http://localhost/xre2113qa.nightly/api/search/awx_property,POST,"{""ResultsFormat"": ""Hit"", ""From"": 0, ""SelectedDateTimeFacets"": null, ""Relations"": [""awx_lease""], ""PinTo"": {""lat"": -27.47018, ""lon"": 153.02911}, ""NumericFacetFilters"": [], ""OrderBy"": [{""Field"": ""_score"", ""IsDescending"": ""true""}], ""GeoPolygonFilters"": [], ""TermFacetFilters"": [], ""FieldFilters"": [], ""GeoDistanceFacetFilters"": [], ""ScriptFilters"": [], ""Ids"": [""f55d5836-7863-e311-9c41-00155d280475""], ""SelectedNumericFacets"": null, ""RelationCounts"": [""awx_lease""], ""Options"": null, ""SelectedTermFacets"": null, ""DateTimeFacetFilters"": [], ""TermFacetSize"": 25, ""SelectedGeoFacets"": null, ""Query"": ""*"", ""Size"": 25}",18.301,34041
http://localhost/xre2113qa.nightly/api/search/awx_property,POST,"{""ResultsFormat"": ""Hit"", ""From"": 0, ""SelectedDateTimeFacets"": null, ""Relations"": [""awx_listing"", ""awx_image"", ""awx_floor"", ""awx_propertysale"", ""annotation""], ""PinTo"": {""lat"": -27.47018, ""lon"": 153.02911}, ""NumericFacetFilters"": [], ""OrderBy"": [{""Field"": ""_score"", ""IsDescending"": ""true""}], ""GeoPolygonFilters"": [], ""TermFacetFilters"": [], ""FieldFilters"": [], ""GeoDistanceFacetFilters"": [], ""ScriptFilters"": [], ""Ids"": [""d4e9d7b0-046c-e311-bb29-00155d280475"", ""f55d5836-7863-e311-9c41-00155d280475"", ""19543354-a578-e311-8d25-00155d280475"", ""345921ba-3458-e311-9314-00155d280475"", ""c4ff382e-0f94-e311-a5b4-00155d28de35""], ""SelectedNumericFacets"": null, ""RelationCounts"": [""awx_listing"", ""awx_image"", ""awx_floor"", ""awx_propertysale"", ""annotation""], ""Options"": null, ""SelectedTermFacets"": null, ""DateTimeFacetFilters"": [], ""TermFacetSize"": 25, ""SelectedGeoFacets"": null, ""Query"": ""*"", ""Size"": 25}",5.949,31850
http://localhost/xre2113qa.nightly/api/search/awx_property,POST,"{""ResultsFormat"": ""Hit"", ""From"": 0, ""SelectedDateTimeFacets"": null, ""Relations"": [""awx_listing"", ""awx_availability"", ""connection"", ""awx_propertysale"", ""awx_lease"", ""opportunity""], ""PinTo"": {""lat"": -27.47018, ""lon"": 153.02911}, ""NumericFacetFilters"": [], ""OrderBy"": [{""Field"": ""_score"", ""IsDescending"": ""true""}], ""GeoPolygonFilters"": [], ""TermFacetFilters"": [], ""FieldFilters"": [], ""GeoDistanceFacetFilters"": [], ""ScriptFilters"": [], ""Ids"": [""d4e9d7b0-046c-e311-bb29-00155d280475"", ""d4e9d7b0-046c-e311-bb29-00155d280475"", ""ca2c8f24-7363-e311-9c41-00155d280475"", ""345921ba-3458-e311-9314-00155d280475"", ""f55d5836-7863-e311-9c41-00155d280475"", ""f55d5836-7863-e311-9c41-00155d280475""], ""SelectedNumericFacets"": null, ""RelationCounts"": [""awx_listing"", ""awx_availability"", ""connection"", ""awx_propertysale"", ""awx_lease"", ""opportunity""], ""Options"": null, ""SelectedTermFacets"": null, ""DateTimeFacetFilters"": [], ""TermFacetSize"": 25, ""SelectedGeoFacets"": null, ""Query"": ""*"", ""Size"": 25}",9.879,167896
http://localhost/xre2113qa.nightly/api/search/awx_property,POST,"{""ResultsFormat"": ""Hit"", ""From"": 0, ""SelectedDateTimeFacets"": null, ""Relations"": [""awx_listing"", ""awx_propertysale"", ""awx_lease"", ""annotation""], ""PinTo"": {""lat"": -27.47018, ""lon"": 153.02911}, ""NumericFacetFilters"": [], ""OrderBy"": [{""Field"": ""_score"", ""IsDescending"": ""true""}], ""GeoPolygonFilters"": [], ""TermFacetFilters"": [], ""FieldFilters"": [], ""GeoDistanceFacetFilters"": [], ""ScriptFilters"": [], ""Ids"": [""d4e9d7b0-046c-e311-bb29-00155d280475"", ""345921ba-3458-e311-9314-00155d280475"", ""f55d5836-7863-e311-9c41-00155d280475"", ""c4ff382e-0f94-e311-a5b4-00155d28de35""], ""SelectedNumericFacets"": null, ""RelationCounts"": [""awx_listing"", ""awx_propertysale"", ""awx_lease"", ""annotation""], ""Options"": null, ""SelectedTermFacets"": null, ""DateTimeFacetFilters"": [], ""TermFacetSize"": 25, ""SelectedGeoFacets"": null, ""Query"": ""*"", ""Size"": 25}",4.632,64656
http://localhost/xre2113qa.nightly/api/search/awx_property,POST,"{""ResultsFormat"": ""Hit"", ""From"": 0, ""SelectedDateTimeFacets"": null, ""Relations"": [""awx_listing"", ""awx_image"", ""awx_floor"", ""connection"", ""awx_lease"", ""activitypointer"", ""opportunity"", ""annotation""], ""PinTo"": {""lat"": -27.47018, ""lon"": 153.02911}, ""NumericFacetFilters"": [], ""OrderBy"": [{""Field"": ""_score"", ""IsDescending"": ""true""}], ""GeoPolygonFilters"": [], ""TermFacetFilters"": [], ""FieldFilters"": [], ""GeoDistanceFacetFilters"": [], ""ScriptFilters"": [], ""Ids"": [""d4e9d7b0-046c-e311-bb29-00155d280475"", ""f55d5836-7863-e311-9c41-00155d280475"", ""19543354-a578-e311-8d25-00155d280475"", ""ca2c8f24-7363-e311-9c41-00155d280475"", ""f55d5836-7863-e311-9c41-00155d280475"", ""d4e9d7b0-046c-e311-bb29-00155d280475"", ""b265e40e-8a5e-e311-9471-00155d280475"", ""c4ff382e-0f94-e311-a5b4-00155d28de35""], ""SelectedNumericFacets"": null, ""RelationCounts"": [""awx_listing"", ""awx_image"", ""awx_floor"", ""connection"", ""awx_lease"", ""activitypointer"", ""opportunity"", ""annotation""], ""Options"": null, ""SelectedTermFacets"": null, ""DateTimeFacetFilters"": [], ""TermFacetSize"": 25, ""SelectedGeoFacets"": null, ""Query"": ""*"", ""Size"": 25}",10.338,151642
http://localhost/xre2113qa.nightly/api/search/awx_property,POST,"{""ResultsFormat"": ""Hit"", ""From"": 0, ""SelectedDateTimeFacets"": null, ""Relations"": [""awx_listing"", ""awx_image"", ""awx_floor"", ""awx_availability"", ""connection"", ""awx_lease"", ""activitypointer""], ""PinTo"": {""lat"": -27.47018, ""lon"": 153.02911}, ""NumericFacetFilters"": [], ""OrderBy"": [{""Field"": ""_score"", ""IsDescending"": ""true""}], ""GeoPolygonFilters"": [], ""TermFacetFilters"": [], ""FieldFilters"": [], ""GeoDistanceFacetFilters"": [], ""ScriptFilters"": [], ""Ids"": [""d4e9d7b0-046c-e311-bb29-00155d280475"", ""f55d5836-7863-e311-9c41-00155d280475"", ""19543354-a578-e311-8d25-00155d280475"", ""d4e9d7b0-046c-e311-bb29-00155d280475"", ""ca2c8f24-7363-e311-9c41-00155d280475"", ""f55d5836-7863-e311-9c41-00155d280475"", ""d4e9d7b0-046c-e311-bb29-00155d280475""], ""SelectedNumericFacets"": null, ""RelationCounts"": [""awx_listing"", ""awx_image"", ""awx_floor"", ""awx_availability"", ""connection"", ""awx_lease"", ""activitypointer""], ""Options"": null, ""SelectedTermFacets"": null, ""DateTimeFacetFilters"": [], ""TermFacetSize"": 25, ""SelectedGeoFacets"": null, ""Query"": ""*"", ""Size"": 25}",8.262,124167
